구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2024148597,2024년 10월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,단일로 - 기타,승용,남,61-64세,상해없음,보행자,남,65세 이상,중상
2024148609,2024년 10월,주간,경상남도 양산시,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,31-40세,상해없음,화물,남,31-40세,경상
2024148625,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,41-50세,경상
2024149005,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,흐림,교차로 - 교차로횡단보도내,승용,여,61-64세,상해없음,보행자,남,41-50세,경상
2024149162,2024년 10월,주간,경상남도 양산시,중상사고,0,1,1,0,차량단독 - 충돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,화물,남,65세 이상,경상,,,,
2024149234,2024년 10월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,13-20세,중상
2024149376,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,65세 이상,상해없음
2024149590,2024년 10월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,,,,
2024149664,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,상해없음,승용,여,31-40세,경상
2024149693,2024년 10월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,남,41-50세,경상
2024150100,2024년 10월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,이륜,남,51-60세,중상
2024150287,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,여,31-40세,경상
2024150423,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,경상,,,,
2024150830,2024년 10월,주간,경상남도 양산시,중상사고,0,1,5,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승합,남,61-64세,경상
2024151241,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,이륜,남,31-40세,경상
2024151288,2024년 10월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,경상,승용,남,51-60세,경상
2024151369,2024년 10월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41-50세,부상신고,승용,남,51-60세,상해없음
2024151472,2024년 10월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,51-60세,상해없음
2024151590,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,21-30세,상해없음,승용,남,51-60세,상해없음
2024151835,2024년 10월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,경상
2024151988,2024년 10월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,20세 이하,중상,승용,여,21-30세,기타불명
2024152118,2024년 10월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,61-64세,상해없음,보행자,남,65세 이상,중상
2024152298,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,이륜,남,21-30세,경상
2024152299,2024년 10월,주간,경상남도 양산시,중상사고,0,1,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,원동기,남,51-60세,중상
2024152356,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,,,,
2024152566,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,화물,남,31-40세,경상
2024152595,2024년 10월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,보행자,여,41-50세,중상
2024152784,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,여,65세 이상,경상
2024152800,2024년 10월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,여,61-64세,상해없음,화물,남,41-50세,경상
2024152822,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,21-30세,상해없음,승용,여,31-40세,경상
2024152993,2024년 10월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,41-50세,상해없음,승용,여,51-60세,중상
2024153018,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,젖음/습기,비,교차로 - 교차로부근,승용,여,31-40세,상해없음,승용,남,13-20세,경상
2024153076,2024년 10월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,보행자,남,65세 이상,중상
2024153138,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,41-50세,경상
2024153586,2024년 10월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,여,41-50세,중상
2024153634,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,보행자,남,65세 이상,경상
2024153699,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,자전거,여,21-30세,경상
2024153700,2024년 10월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,51-60세,경상,승용,남,65세 이상,경상
2024153730,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,자전거,남,65세 이상,경상
2024153752,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,승용,여,41-50세,경상
2024153839,2024년 10월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,41-50세,상해없음,승용,여,41-50세,경상
2024154006,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,승용,남,51-60세,경상
2024154085,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,상해없음,승용,남,41-50세,경상
2024154170,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,21-30세,상해없음,승용,남,21-30세,경상
2024154387,2024년 10월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,개인형이동수단(PM),남,65세 이상,중상
2024154624,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,화물,남,51-60세,상해없음
2024155192,2024년 10월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,젖음/습기,비,단일로 - 기타,화물,여,61-64세,상해없음,승용,여,41-50세,경상
2024155526,2024년 10월,야간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,보행자,여,65세 이상,중상
2024155930,2024년 10월,야간,경상남도 양산시,중상사고,0,2,0,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로부근,화물,남,65세 이상,상해없음,보행자,여,41-50세,중상
2024155965,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,51-60세,경상
2024156076,2024년 10월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,특수,남,61-64세,기타불명
2024156358,2024년 10월,주간,경상남도 양산시,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,21-30세,상해없음,,,,
2024156503,2024년 10월,야간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,51-60세,상해없음,보행자,여,65세 이상,중상
2024156520,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,51-60세,경상
2024156548,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,61-64세,상해없음,,,,
2024156759,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,흐림,교차로 - 교차로안,승용,여,61-64세,상해없음,승용,여,65세 이상,경상
2024157055,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,20세 이하,상해없음,이륜,남,13-20세,경상
2024157154,2024년 10월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,교차로 - 교차로안,화물,남,65세 이상,상해없음,보행자,남,51-60세,부상신고
2024157155,2024년 10월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,화물,남,51-60세,상해없음,보행자,여,51-60세,중상
2024157299,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로안,승용,여,31-40세,상해없음,보행자,여,65세 이상,경상
2024157383,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,승용,남,41-50세,경상
2024157623,2024년 10월,야간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 충돌,신호위반,젖음/습기,흐림,교차로 - 교차로부근,화물,남,51-60세,상해없음,승용,남,41-50세,경상
2024157770,2024년 10월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,31-40세,중상
2024157797,2024년 10월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,승용,여,31-40세,중상,특수,남,31-40세,기타불명
2024157894,2024년 10월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,경상,승용,여,41-50세,경상
2024158182,2024년 10월,주간,경상남도 양산시,부상신고사고,0,0,0,4,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,자전거,남,20세 이하,상해없음,승합,남,21-30세,상해없음
2024158344,2024년 10월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,61-64세,상해없음,승용,여,21-30세,경상
2024158553,2024년 10월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,기타,건조,맑음,단일로 - 교량,화물,남,31-40세,상해없음,승용,남,61-64세,부상신고
2024158554,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,기타불명,보행자,여,41-50세,경상
2024158710,2024년 10월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,여,61-64세,상해없음,승용,여,41-50세,경상
2024158823,2024년 10월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,31-40세,중상
2024158878,2024년 10월,야간,경상남도 양산시,중상사고,0,1,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,61-64세,경상
